tabla,id,nombre,tipo,a,b,result,item,outcome,outcome_id,estado_ogro,flags_set,condiciones,texto
portal,,,,,,,t2__hechizo_invocar_marea__piedra,final_especial,final__t2__hechizo_invocar_marea__piedra__ogro_princesa__mundo_mineral,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás HECHIZO: INVOCAR MAREA + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__hechizo_invocar_marea__piedra,final_bueno,final__t2__hechizo_invocar_marea__piedra__con_ogro__mundo_mineral,,,"{""estado_ogro"": ""amigo""}","Tirás HECHIZO: INVOCAR MAREA + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__hechizo_invocar_marea__piedra,final_malo,final__t2__hechizo_invocar_marea__piedra__sin_ogro__mundo_mineral,,,,"Tirás HECHIZO: INVOCAR MAREA + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__hechizo_invocar_marea__cuerda,final_especial,final__t2__hechizo_invocar_marea__cuerda__ogro_pez__mundo_vertical,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás HECHIZO: INVOCAR MAREA + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__hechizo_invocar_marea__cuerda,final_especial,final__t2__hechizo_invocar_marea__cuerda__ogro_princesa__mundo_vertical,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás HECHIZO: INVOCAR MAREA + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__hechizo_invocar_marea__cuerda,final_bueno,final__t2__hechizo_invocar_marea__cuerda__con_ogro__mundo_vertical,,,"{""estado_ogro"": ""amigo""}","Tirás HECHIZO: INVOCAR MAREA + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__hechizo_invocar_marea__cuerda,final_malo,final__t2__hechizo_invocar_marea__cuerda__sin_ogro__mundo_vertical,,,,"Tirás HECHIZO: INVOCAR MAREA + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__hechizo_invocar_marea__espejo,final_especial,final__t2__hechizo_invocar_marea__espejo__ogro_pez__mundo_reflejo,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás HECHIZO: INVOCAR MAREA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__hechizo_invocar_marea__espejo,final_especial,final__t2__hechizo_invocar_marea__espejo__ogro_princesa__mundo_reflejo,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás HECHIZO: INVOCAR MAREA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__hechizo_invocar_marea__espejo,final_bueno,final__t2__hechizo_invocar_marea__espejo__con_ogro__mundo_reflejo,,,"{""estado_ogro"": ""amigo""}","Tirás HECHIZO: INVOCAR MAREA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__hechizo_invocar_marea__espejo,final_malo,final__t2__hechizo_invocar_marea__espejo__sin_ogro__mundo_reflejo,,,,"Tirás HECHIZO: INVOCAR MAREA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__barro__pescado,final_especial,final__t2__barro__pescado__ogro_pez__mundo_mercado_marino,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás BARRO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__barro__pescado,final_especial,final__t2__barro__pescado__ogro_princesa__mundo_mercado_marino,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás BARRO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__barro__pescado,final_bueno,final__t2__barro__pescado__con_ogro__mundo_mercado_marino,,,"{""estado_ogro"": ""amigo""}","Tirás BARRO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__barro__pescado,final_malo,final__t2__barro__pescado__sin_ogro__mundo_mercado_marino,,,,"Tirás BARRO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__barro__fuego,final_especial,final__t2__barro__fuego__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás BARRO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,t2__barro__fuego,final_especial,final__t2__barro__fuego__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás BARRO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,t2__barro__fuego,final_bueno,final__t2__barro__fuego__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás BARRO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__barro__fuego,final_malo,final__t2__barro__fuego__sin_ogro__mundo_ceniza,,,,"Tirás BARRO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__barro__palo,final_especial,final__t2__barro__palo__ogro_pez__mundo_bosque,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás BARRO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__barro__palo,final_especial,final__t2__barro__palo__ogro_princesa__mundo_bosque,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás BARRO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__barro__palo,final_bueno,final__t2__barro__palo__con_ogro__mundo_bosque,,,"{""estado_ogro"": ""amigo""}","Tirás BARRO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__barro__palo,final_malo,final__t2__barro__palo__sin_ogro__mundo_bosque,,,,"Tirás BARRO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__barro__magia,final_especial,final__t2__barro__magia__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás BARRO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__barro__magia,final_especial,final__t2__barro__magia__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás BARRO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__barro__magia,final_bueno,final__t2__barro__magia__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás BARRO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__barro__magia,final_malo,final__t2__barro__magia__sin_ogro__mundo_arcano,,,,"Tirás BARRO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__barro__cuerda,final_especial,final__t2__barro__cuerda__ogro_pez__mundo_vertical,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás BARRO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__barro__cuerda,final_especial,final__t2__barro__cuerda__ogro_princesa__mundo_vertical,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás BARRO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__barro__cuerda,final_bueno,final__t2__barro__cuerda__con_ogro__mundo_vertical,,,"{""estado_ogro"": ""amigo""}","Tirás BARRO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__barro__cuerda,final_malo,final__t2__barro__cuerda__sin_ogro__mundo_vertical,,,,"Tirás BARRO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__barro__espejo,final_especial,final__t2__barro__espejo__ogro_pez__mundo_reflejo,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás BARRO + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__barro__espejo,final_especial,final__t2__barro__espejo__ogro_princesa__mundo_reflejo,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás BARRO + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__barro__espejo,final_bueno,final__t2__barro__espejo__con_ogro__mundo_reflejo,,,"{""estado_ogro"": ""amigo""}","Tirás BARRO + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__barro__espejo,final_malo,final__t2__barro__espejo__sin_ogro__mundo_reflejo,,,,"Tirás BARRO + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__pescado,final_especial,final__t2__cuerda_empapada__pescado__ogro_pez__mundo_mercado_marino,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás CUERDA EMPAPADA + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__cuerda_empapada__pescado,final_especial,final__t2__cuerda_empapada__pescado__ogro_princesa__mundo_mercado_marino,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás CUERDA EMPAPADA + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__cuerda_empapada__pescado,final_bueno,final__t2__cuerda_empapada__pescado__con_ogro__mundo_mercado_marino,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA EMPAPADA + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__pescado,final_malo,final__t2__cuerda_empapada__pescado__sin_ogro__mundo_mercado_marino,,,,"Tirás CUERDA EMPAPADA + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__fuego,final_especial,final__t2__cuerda_empapada__fuego__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás CUERDA EMPAPADA + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,t2__cuerda_empapada__fuego,final_especial,final__t2__cuerda_empapada__fuego__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás CUERDA EMPAPADA + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,t2__cuerda_empapada__fuego,final_bueno,final__t2__cuerda_empapada__fuego__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA EMPAPADA + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__fuego,final_malo,final__t2__cuerda_empapada__fuego__sin_ogro__mundo_ceniza,,,,"Tirás CUERDA EMPAPADA + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__palo,final_especial,final__t2__cuerda_empapada__palo__ogro_pez__mundo_bosque,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás CUERDA EMPAPADA + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__cuerda_empapada__palo,final_especial,final__t2__cuerda_empapada__palo__ogro_princesa__mundo_bosque,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás CUERDA EMPAPADA + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__cuerda_empapada__palo,final_bueno,final__t2__cuerda_empapada__palo__con_ogro__mundo_bosque,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA EMPAPADA + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__palo,final_malo,final__t2__cuerda_empapada__palo__sin_ogro__mundo_bosque,,,,"Tirás CUERDA EMPAPADA + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__magia,final_especial,final__t2__cuerda_empapada__magia__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás CUERDA EMPAPADA + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__cuerda_empapada__magia,final_especial,final__t2__cuerda_empapada__magia__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás CUERDA EMPAPADA + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__cuerda_empapada__magia,final_bueno,final__t2__cuerda_empapada__magia__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA EMPAPADA + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__magia,final_malo,final__t2__cuerda_empapada__magia__sin_ogro__mundo_arcano,,,,"Tirás CUERDA EMPAPADA + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__piedra,final_especial,final__t2__cuerda_empapada__piedra__ogro_pez__mundo_mineral,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás CUERDA EMPAPADA + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__cuerda_empapada__piedra,final_especial,final__t2__cuerda_empapada__piedra__ogro_princesa__mundo_mineral,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás CUERDA EMPAPADA + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__cuerda_empapada__piedra,final_bueno,final__t2__cuerda_empapada__piedra__con_ogro__mundo_mineral,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA EMPAPADA + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__piedra,final_malo,final__t2__cuerda_empapada__piedra__sin_ogro__mundo_mineral,,,,"Tirás CUERDA EMPAPADA + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__espejo,final_especial,final__t2__cuerda_empapada__espejo__ogro_pez__mundo_reflejo,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás CUERDA EMPAPADA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__cuerda_empapada__espejo,final_especial,final__t2__cuerda_empapada__espejo__ogro_princesa__mundo_reflejo,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás CUERDA EMPAPADA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__cuerda_empapada__espejo,final_bueno,final__t2__cuerda_empapada__espejo__con_ogro__mundo_reflejo,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA EMPAPADA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__cuerda_empapada__espejo,final_malo,final__t2__cuerda_empapada__espejo__sin_ogro__mundo_reflejo,,,,"Tirás CUERDA EMPAPADA + ESPEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__pescado,final_especial,final__t2__espejo_empanado__pescado__ogro_pez__mundo_mercado_marino,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás ESPEJO EMPAÑADO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__espejo_empanado__pescado,final_especial,final__t2__espejo_empanado__pescado__ogro_princesa__mundo_mercado_marino,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás ESPEJO EMPAÑADO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__espejo_empanado__pescado,final_bueno,final__t2__espejo_empanado__pescado__con_ogro__mundo_mercado_marino,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO EMPAÑADO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__pescado,final_malo,final__t2__espejo_empanado__pescado__sin_ogro__mundo_mercado_marino,,,,"Tirás ESPEJO EMPAÑADO + PESCADO al portal. Un mercado marino interdimensional te quiere vender algo raro.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__fuego,final_especial,final__t2__espejo_empanado__fuego__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás ESPEJO EMPAÑADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,t2__espejo_empanado__fuego,final_especial,final__t2__espejo_empanado__fuego__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás ESPEJO EMPAÑADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,t2__espejo_empanado__fuego,final_bueno,final__t2__espejo_empanado__fuego__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO EMPAÑADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__fuego,final_malo,final__t2__espejo_empanado__fuego__sin_ogro__mundo_ceniza,,,,"Tirás ESPEJO EMPAÑADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__palo,final_especial,final__t2__espejo_empanado__palo__ogro_pez__mundo_bosque,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás ESPEJO EMPAÑADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__espejo_empanado__palo,final_especial,final__t2__espejo_empanado__palo__ogro_princesa__mundo_bosque,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás ESPEJO EMPAÑADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__espejo_empanado__palo,final_bueno,final__t2__espejo_empanado__palo__con_ogro__mundo_bosque,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO EMPAÑADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__palo,final_malo,final__t2__espejo_empanado__palo__sin_ogro__mundo_bosque,,,,"Tirás ESPEJO EMPAÑADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__magia,final_especial,final__t2__espejo_empanado__magia__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás ESPEJO EMPAÑADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__espejo_empanado__magia,final_especial,final__t2__espejo_empanado__magia__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás ESPEJO EMPAÑADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__espejo_empanado__magia,final_bueno,final__t2__espejo_empanado__magia__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO EMPAÑADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__magia,final_malo,final__t2__espejo_empanado__magia__sin_ogro__mundo_arcano,,,,"Tirás ESPEJO EMPAÑADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__piedra,final_especial,final__t2__espejo_empanado__piedra__ogro_pez__mundo_mineral,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás ESPEJO EMPAÑADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__espejo_empanado__piedra,final_especial,final__t2__espejo_empanado__piedra__ogro_princesa__mundo_mineral,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás ESPEJO EMPAÑADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__espejo_empanado__piedra,final_bueno,final__t2__espejo_empanado__piedra__con_ogro__mundo_mineral,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO EMPAÑADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__espejo_empanado__piedra,final_malo,final__t2__espejo_empanado__piedra__sin_ogro__mundo_mineral,,,,"Tirás ESPEJO EMPAÑADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
